timex,start_x,start_v,start_ph,start_prs,start_pxr,start_ps,start_wfs,start_wfh,start_wfvrs,start_wfvx,start_uf_net,start_uf,start_px,start_a,start_m,tri_x,tri_v,tri_ped,tri_pes,tri_pd,tri_pld,tri_plr,tri_ps,tri_wfd,tri_wfde,tri_wfld,tri_wfle,tri_wflr,tri_wfs,tri_wfse,tri_wfxd,tri_wfsx,tri_wfx,tri_uf_net,tri_uf,tri_m,tri_fext,tri_pel,tri_px,mv_x,mv_v,mv_ps,mv_px,mv_pr,mv_pc,mv_pa,mv_pw,mv_pd,mv_wfs,mv_wfd,mv_wfsr,mv_wfwd,mv_wfw,mv_wfwx,mv_wfxa,mv_wfrc,mv_wfx,mv_wfa,mv_wfc,mv_wfr,mv_uf_net,mv_uf,mv_m,hs_x,hs_v,hs_pf,hs_ph,hs_pl,hs_plx,hs_wff,hs_wfh,hs_wfl,hs_uf_net,hs_uf,hs_f_f,hs_f_cf,fp_sg,fp_beta
0.000559,0.116480246,0.077059,445.41,445.41,70.135,1449.5,701.88,-701.88,0.42605,0.42605,1.13E-05,1.13E-05,70.179,0.040334,0.10781,-0.0017857,0,70.135,1449.538208,70.135,737.86,719.72,1455.7,101.17,0,0,0,0,113.73,0,101.17,113.73,12.559,0,0.045036,0.055,-11.379,70.135,737.86,1.30E-13,0,438.87,198.6,198.6,103.51,14.696,438.87,393.43,98.834,98.834,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0057761,-0.27847,320.17,438.87,383.96,383.96,-103.38,95.082,-8.3032,0.95351,0.95351,-0.30052,0.61,0.75,1.35E+05
0.00056,0.116480321,0.077059,445.4,445.4,70.125,1449.5,701.88,-701.88,0.42604,0.42604,-0.00035143,-0.00035143,70.168,-1.2582,0.10781,-0.0017857,0,70.125,1449.542358,70.125,720.39,737.16,1455.7,99.842,0,0,0,0,115.11,0,99.842,115.11,15.267,0,0.045456,0.055,-11.379,70.125,720.39,1.30E-13,0,438.86,198.6,198.6,103.49,14.696,438.86,393.42,98.825,98.825,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0057758,-0.27109,320.17,438.86,383.96,383.95,-103.38,95.293,-8.0833,0.95094,0.95094,-0.30049,0.61,0.75,1.35E+05
0.000561,0.116480395,0.077057,445.38,445.38,70.114,1449.5,701.88,-701.88,0.42603,0.42603,-0.00074244,-0.00074244,70.158,-2.6582,0.10781,-0.0017857,0,70.114,1449.546753,70.114,737.86,719.72,1455.8,101.18,0,0,0,0,113.73,0,101.18,113.73,12.558,0,0.045876,0.055,-11.379,70.114,737.86,1.30E-13,0,438.84,198.6,198.6,103.48,14.696,438.84,393.42,98.817,98.817,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0057755,-0.26374,320.17,438.84,383.95,383.95,-103.37,95.504,-7.8641,0.94831,0.94831,-0.30046,0.61,0.75,1.35E+05
0.000562,0.11648047,0.077053,445.36,445.36,70.106,1449.6,701.87,-701.87,0.42602,0.42602,-0.0012321,-0.0012321,70.149,-4.4115,0.10781,-0.0017857,0,70.106,1449.550903,70.106,720.39,737.16,1455.8,99.843,0,0,0,0,115.11,0,99.843,115.11,15.266,0,0.046242,0.055,-11.379,70.106,720.39,1.30E-13,0,438.83,198.6,198.6,103.47,14.696,438.83,393.41,98.808,98.808,0,0,0,0,0,0,0,0,0,0,3.05E-05,3.05E-05,0.497,0.0057753,-0.25641,320.16,438.83,383.95,383.95,-103.36,95.714,-7.6454,0.9456,0.9456,-0.30044,0.61,0.75,1.35E+05
0.000563,0.116480544,0.077048,445.34,445.34,70.097,1449.6,701.87,-701.87,0.42599,0.42599,-0.0017524,-0.0017524,70.141,-6.2742,0.10781,-0.0017857,0,70.097,1449.555298,70.097,737.86,719.72,1455.8,101.18,0,0,0,0,113.73,0,101.18,113.73,12.557,0,0.0466,0.055,-11.379,70.097,737.86,1.48E-13,3.56E-08,438.82,198.6,198.6,103.45,14.696,438.82,393.41,98.8,98.8,0,0,0,0,0,0,4.24E-06,0,0,4.24E-06,1.53E-05,1.53E-05,0.497,0.005775,-0.2491,320.16,438.82,383.95,383.94,-103.35,95.924,-7.4274,0.94282,0.94282,-0.30041,0.61,0.75,1.35E+05
0.000564,0.116480619,0.077041,445.33,445.33,70.09,1449.6,701.87,-701.87,0.42595,0.42595,-0.0023681,-0.0023681,70.134,-8.4787,0.10781,-0.0017857,0,70.09,1449.559448,70.09,720.39,737.16,1455.8,99.845,0,0,0,0,115.11,0,99.845,115.11,15.265,0,0.046917,0.055,-11.379,70.09,720.39,1.87E-13,0,438.81,198.6,198.6,103.44,14.696,438.81,393.4,98.791,98.791,0,0,0,0,0,0,4.94E-06,0,0,4.94E-06,0,0,0.497,0.0057748,-0.2418,320.16,438.81,383.94,383.94,-103.34,96.133,-7.21,0.93998,0.93998,-0.30038,0.61,0.75,1.35E+05
0.000565,0.116480693,0.077031,445.31,445.31,70.084,1449.6,701.87,-701.87,0.42589,0.42589,-0.0030138,-0.0030138,70.127,-10.791,0.10781,-0.0017857,0,70.084,1449.563843,70.084,737.86,719.72,1455.8,101.18,0,0,0,0,113.73,0,101.18,113.73,12.557,0,0.04723,0.055,-11.379,70.084,737.86,1.87E-13,0,438.79,198.6,198.6,103.43,14.696,438.79,393.4,98.783,98.783,0,0,0,0,0,0,0,0,0,0,-1.53E-05,-1.53E-05,0.497,0.0057745,-0.23454,320.16,438.79,383.94,383.94,-103.33,96.341,-6.9933,0.93708,0.93708,-0.30036,0.61,0.75,1.35E+05
0.000566,0.116480768,0.077019,445.29,445.29,70.079,1449.6,701.87,-701.87,0.42583,0.42583,-0.0037569,-0.0037569,70.122,-13.451,0.10781,-0.0017857,0,70.079,1449.567993,70.079,720.39,737.16,1455.8,99.846,0,0,0,0,115.11,0,99.846,115.11,15.265,0,0.047493,0.055,-11.379,70.079,720.39,1.78E-13,-1.78E-08,438.78,198.6,198.6,103.41,14.696,438.78,393.39,98.774,98.774,0,0,0,0,0,0,-2.12E-06,0,0,-2.12E-06,-3.05E-05,-3.05E-05,0.497,0.0057743,-0.22729,320.15,438.78,383.94,383.94,-103.33,96.549,-6.7772,0.93411,0.93411,-0.30033,0.61,0.75,1.35E+05
0.000567,0.116480842,0.077005,445.27,445.27,70.074,1449.6,701.87,-701.87,0.42575,0.42575,-0.004532,-0.004532,70.117,-16.226,0.10781,-0.0017857,0,70.074,1449.572388,70.074,737.86,719.72,1455.8,101.18,0,0,0,0,113.73,0,101.18,113.73,12.556,0,0.047749,0.055,-11.379,70.074,737.86,1.45E-13,-4.74E-08,438.77,198.6,198.6,103.4,14.696,438.77,393.39,98.766,98.766,0,0,0,0,0,0,-5.65E-06,0,0,-5.65E-06,-1.53E-05,-1.53E-05,0.497,0.0057741,-0.22007,320.15,438.77,383.94,383.94,-103.32,96.757,-6.5619,0.93107,0.93107,-0.3003,0.61,0.75,1.35E+05
0.000568,0.116480917,0.076987,445.25,445.25,70.071,1449.6,701.87,-701.87,0.42565,0.42565,-0.005402,-0.005402,70.114,-19.341,0.10781,-0.0017857,0,70.071,1449.576538,70.071,720.39,737.16,1455.8,99.846,0,0,0,0,115.11,0,99.846,115.11,15.265,0,0.047958,0.055,-11.379,70.071,720.39,9.48E-14,0,438.76,198.6,198.6,103.38,14.696,438.76,393.39,98.757,98.757,0,0,0,0,0,0,-6.36E-06,0,0,-6.36E-06,0,0,0.497,0.0057738,-0.21287,320.15,438.76,383.93,383.93,-103.31,96.963,-6.3472,0.92796,0.92796,-0.30028,0.61,0.75,1.35E+05
0.000569,0.116480991,0.076966,445.23,445.23,70.068,1449.6,701.87,-701.87,0.42553,0.42553,-0.0063065,-0.0063065,70.111,-22.58,0.10781,-0.0017857,0,70.068,1449.580933,70.068,737.86,719.72,1455.8,101.18,0,0,0,0,113.74,0,101.18,113.74,12.557,0,0.048164,0.055,-11.379,70.068,737.86,9.48E-14,0,438.74,198.6,198.6,103.37,14.696,438.74,393.38,98.749,98.749,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0057736,-0.2057,320.15,438.74,383.93,383.93,-103.3,97.17,-6.1333,0.92479,0.92479,-0.30025,0.61,0.75,1.35E+05
0.00057,0.116481066,0.076942,445.21,445.21,70.067,1449.6,701.87,-701.87,0.4254,0.4254,-0.0073082,-0.0073082,70.11,-26.166,0.10781,-0.0017857,0,70.067,1449.585083,70.067,720.39,737.16,1455.8,99.846,0,0,0,0,115.11,0,99.846,115.11,15.265,0,0.048321,0.055,-11.379,70.067,720.39,9.48E-14,0,438.73,198.6,198.6,103.35,14.696,438.73,393.38,98.74,98.74,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0057734,-0.19855,320.15,438.73,383.93,383.93,-103.3,97.375,-5.9202,0.92156,0.92156,-0.30022,0.61,0.75,1.35E+05
0.000571,0.11648114,0.076914,445.19,445.19,70.066,1449.6,701.87,-701.87,0.42524,0.42524,-0.008342,-0.008342,70.109,-29.867,0.10781,-0.0017857,0,70.066,1449.589478,70.066,737.86,719.72,1455.8,101.18,0,0,0,0,113.74,0,101.18,113.74,12.557,0,0.04847,0.055,-11.379,70.066,737.86,9.48E-14,0,438.72,198.6,198.6,103.34,14.696,438.72,393.37,98.732,98.732,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0057732,-0.19142,320.14,438.72,383.93,383.93,-103.29,97.58,-5.7077,0.91825,0.91825,-0.3002,0.61,0.75,1.35E+05
0.000572,0.116481215,0.076882,445.17,445.17,70.066,1449.6,701.87,-701.87,0.42507,0.42507,-0.0094711,-0.0094711,70.109,-33.91,0.10781,-0.0017857,0,70.066,1449.593628,70.066,720.39,737.16,1455.8,99.846,0,0,0,0,115.11,0,99.846,115.11,15.266,0,0.048576,0.055,-11.379,70.066,720.39,9.48E-14,0,438.71,198.6,198.6,103.33,14.696,438.71,393.37,98.723,98.723,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0057731,-0.18433,320.14,438.71,383.93,383.93,-103.28,97.784,-5.4961,0.91489,0.91489,-0.30017,0.61,0.75,1.35E+05
0.000573,0.116481289,0.076846,445.15,445.15,70.067,1449.6,701.87,-701.87,0.42487,0.42487,-0.010634,-0.010634,70.11,-38.073,0.10781,-0.0017857,0,70.067,1449.598022,70.067,737.86,719.72,1455.8,101.18,0,0,0,0,113.74,0,101.18,113.74,12.558,0,0.048676,0.055,-11.379,70.067,737.86,9.48E-14,0,438.69,198.6,198.6,103.31,14.696,438.69,393.36,98.715,98.715,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0057729,-0.17725,320.14,438.69,383.93,383.93,-103.27,97.988,-5.2852,0.91147,0.91147,-0.30014,0.61,0.75,1.35E+05
0.000574,0.116481364,0.076806,445.13,445.13,70.069,1449.6,701.87,-701.87,0.42465,0.42465,-0.011892,-0.011892,70.112,-42.578,0.10781,-0.0017857,0,70.069,1449.602173,70.069,720.39,737.16,1455.8,99.846,0,0,0,0,115.11,0,99.846,115.11,15.267,0,0.048725,0.055,-11.379,70.069,720.39,9.48E-14,0,438.68,198.6,198.6,103.3,14.696,438.68,393.36,98.706,98.706,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0057727,-0.17021,320.14,438.68,383.93,383.93,-103.27,98.191,-5.0752,0.90797,0.90797,-0.30012,0.61,0.75,1.35E+05
0.000575,0.116481438,0.076761,445.11,445.11,70.072,1449.6,701.87,-701.87,0.4244,0.4244,-0.013186,-0.013186,70.115,-47.212,0.10781,-0.0017857,0,70.072,1449.606567,70.072,737.86,719.72,1455.8,101.18,0,0,0,0,113.74,0,101.18,113.74,12.559,0,0.048771,0.055,-11.379,70.072,737.86,9.48E-14,0,438.67,198.6,198.6,103.28,14.696,438.67,393.35,98.698,98.698,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0057725,-0.16319,320.13,438.67,383.93,383.93,-103.26,98.393,-4.8659,0.90441,0.90441,-0.30009,0.61,0.75,1.35E+05
0.000576,0.116481513,0.076712,445.09,445.09,70.076,1449.6,701.87,-701.87,0.42413,0.42413,-0.014574,-0.014574,70.119,-52.181,0.10781,-0.0017857,0,70.076,1449.610718,70.076,720.39,737.16,1455.8,99.846,0,0,0,0,115.11,0,99.846,115.11,15.268,0,0.048767,0.055,-11.379,70.076,720.39,9.48E-14,0,438.66,198.6,198.6,103.27,14.696,438.66,393.35,98.689,98.689,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0057724,-0.1562,320.13,438.66,383.93,383.93,-103.25,98.594,-4.6575,0.90079,0.90079,-0.30006,0.61,0.75,1.35E+05
0.000577,0.116481587,0.076657,445.07,445.07,70.081,1449.6,701.87,-701.87,0.42382,0.42382,-0.016,-0.016,70.124,-57.285,0.10781,-0.0017857,0,70.081,1449.615112,70.081,737.86,719.72,1455.8,101.18,0,0,0,0,113.74,0,101.18,113.74,12.56,0,0.048759,0.055,-11.379,70.081,737.86,9.48E-14,0,438.64,198.6,198.6,103.25,14.696,438.64,393.34,98.681,98.681,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0057722,-0.14924,320.13,438.64,383.93,383.93,-103.24,98.795,-4.4499,0.89711,0.89711,-0.30003,0.61,0.75,1.35E+05
0.000578,0.116481662,0.076597,445.05,445.05,70.087,1449.6,701.87,-701.87,0.42349,0.42349,-0.01752,-0.01752,70.13,-62.73,0.10781,-0.0017857,0,70.087,1449.619263,70.087,720.39,737.16,1455.8,99.845,0,0,0,0,115.11,0,99.845,115.11,15.27,0,0.048706,0.055,-11.379,70.087,720.39,9.48E-14,0,438.63,198.6,198.6,103.23,14.696,438.63,393.34,98.672,98.672,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0057721,-0.14231,320.13,438.63,383.93,383.93,-103.24,98.995,-4.2432,0.89335,0.89335,-0.30001,0.61,0.75,1.35E+05
0.000579,0.116481736,0.076532,445.03,445.03,70.094,1449.6,701.87,-701.87,0.42313,0.42313,-0.019077,-0.019077,70.136,-68.301,0.10781,-0.0017857,0,70.094,1449.623657,70.094,737.86,719.72,1455.8,101.18,0,0,0,0,113.74,0,101.18,113.74,12.562,0,0.048645,0.055,-11.379,70.094,737.86,9.48E-14,0,438.62,198.6,198.6,103.22,14.696,438.62,393.33,98.664,98.664,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0057719,-0.1354,320.12,438.62,383.93,383.93,-103.23,99.194,-4.0374,0.88954,0.88954,-0.29998,0.61,0.75,1.35E+05
0.00058,0.116481811,0.076461,445,445,70.102,1449.6,701.87,-701.87,0.42274,0.42274,-0.020727,-0.020727,70.144,-74.209,0.10781,-0.0017857,0,70.102,1449.627808,70.102,720.38,737.16,1455.8,99.844,0,0,0,0,115.12,0,99.844,115.12,15.272,0,0.048531,0.055,-11.379,70.102,720.38,9.48E-14,0,438.61,198.6,198.6,103.2,14.696,438.61,393.33,98.655,98.655,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0057718,-0.12853,320.12,438.61,383.93,383.93,-103.22,99.392,-3.8324,0.88567,0.88567,-0.29995,0.61,0.75,1.35E+05
0.000581,0.116481885,0.076384,444.98,444.98,70.11,1449.6,701.87,-701.87,0.42231,0.42231,-0.022413,-0.022413,70.153,-80.246,0.10781,-0.0017857,0,70.11,1449.632202,70.11,737.86,719.72,1455.8,101.18,0,0,0,0,113.74,0,101.18,113.74,12.564,0,0.04842,0.055,-11.379,70.11,737.86,9.48E-14,0,438.59,198.6,198.6,103.19,14.696,438.59,393.32,98.647,98.647,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0057717,-0.12169,320.12,438.59,383.93,383.93,-103.22,99.59,-3.6283,0.88174,0.88174,-0.29993,0.61,0.75,1.35E+05
0.000582,0.11648196,0.0763,444.96,444.96,70.12,1449.6,701.87,-701.87,0.42185,0.42185,-0.024196,-0.024196,70.163,-86.631,0.10781,-0.0017857,0,70.12,1449.636353,70.12,720.38,737.16,1455.8,99.842,0,0,0,0,115.12,0,99.842,115.12,15.274,0,0.048256,0.055,-11.379,70.12,720.38,9.48E-14,0,438.58,198.6,198.6,103.17,14.696,438.58,393.32,98.638,98.638,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0057716,-0.11487,320.12,438.58,383.93,383.93,-103.21,99.786,-3.4252,0.87773,0.87773,-0.2999,0.61,0.75,1.35E+05
0.000583,0.116482034,0.07621,444.94,444.94,70.13,1449.6,701.87,-701.87,0.42135,0.42135,-0.026013,-0.026013,70.173,-93.136,0.10781,-0.0017857,0,70.13,1449.640747,70.13,737.86,719.72,1455.8,101.17,0,0,0,0,113.74,0,101.17,113.74,12.567,0,0.048092,0.055,-11.379,70.13,737.86,9.48E-14,0,438.57,198.6,198.6,103.16,14.696,438.57,393.31,98.63,98.63,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0057714,-0.10809,320.12,438.57,383.93,383.93,-103.21,99.982,-3.223,0.87367,0.87367,-0.29987,0.61,0.75,1.35E+05
0.000584,0.116482109,0.076114,444.91,444.91,70.142,1449.6,701.87,-701.87,0.42082,0.42082,-0.027927,-0.027927,70.184,-99.989,0.10781,-0.0017857,0,70.142,1449.644897,70.142,720.38,737.16,1455.9,99.84,0,0,0,0,115.12,0,99.84,115.12,15.276,0,0.047871,0.055,-11.379,70.142,720.38,9.48E-14,0,438.56,198.6,198.6,103.14,14.696,438.56,393.31,98.622,98.622,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0057713,-0.10134,320.11,438.56,383.93,383.93,-103.2,100.18,-3.0217,0.86955,0.86955,-0.29984,0.61,0.75,1.35E+05
0.000585,0.116482183,0.076011,444.89,444.89,70.154,1449.6,701.87,-701.87,0.42025,0.42025,-0.029875,-0.029875,70.196,-106.97,0.10781,-0.0017857,0,70.154,1449.649292,70.154,737.85,719.72,1455.9,101.17,0,0,0,0,113.74,0,101.17,113.74,12.569,0,0.047653,0.055,-11.379,70.154,737.85,9.48E-14,0,438.54,198.6,198.6,103.12,14.696,438.54,393.31,98.613,98.613,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0057712,-0.094624,320.11,438.54,383.93,383.93,-103.19,100.37,-2.8214,0.86537,0.86537,-0.29982,0.61,0.75,1.35E+05
0.000586,0.116482258,0.0759,444.87,444.87,70.168,1449.7,701.88,-701.88,0.41964,0.41964,-0.031919,-0.031919,70.21,-114.28,0.10781,-0.0017857,0,70.168,1449.653442,70.168,720.38,737.16,1455.9,99.838,0,0,0,0,115.12,0,99.838,115.12,15.279,0,0.047382,0.055,-11.379,70.168,720.38,9.48E-14,0,438.53,198.6,198.6,103.11,14.696,438.53,393.3,98.605,98.605,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0057712,-0.087938,320.11,438.53,383.93,383.93,-103.19,100.56,-2.6221,0.86114,0.86114,-0.29979,0.61,0.75,1.35E+05
0.000587,0.116482332,0.075782,444.84,444.84,70.182,1449.7,701.88,-701.88,0.41899,0.41899,-0.033997,-0.033997,70.224,-121.72,0.10781,-0.0017857,0,70.182,1449.657837,70.182,737.85,719.71,1455.9,101.17,0,0,0,0,113.74,0,101.17,113.74,12.572,0,0.047112,0.055,-11.379,70.182,737.85,9.48E-14,0,438.52,198.6,198.6,103.09,14.696,438.52,393.3,98.596,98.596,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0057711,-0.081286,320.11,438.52,383.93,383.93,-103.18,100.76,-2.4237,0.85683,0.85683,-0.29976,0.61,0.75,1.35E+05
0.000588,0.116482407,0.075657,444.82,444.82,70.197,1449.7,701.88,-701.88,0.41829,0.41829,-0.036173,-0.036173,70.239,-129.51,0.10781,-0.0017857,0,70.197,1449.661987,70.197,720.38,737.15,1455.9,99.836,0,0,0,0,115.12,0,99.836,115.12,15.282,0,0.046787,0.055,-11.379,70.197,720.38,9.48E-14,0,438.51,198.6,198.6,103.07,14.696,438.51,393.29,98.588,98.588,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.005771,-0.074668,320.11,438.51,383.94,383.94,-103.17,100.95,-2.2264,0.85246,0.85246,-0.29974,0.61,0.75,1.35E+05
0.000589,0.116482481,0.075523,444.79,444.79,70.213,1449.7,701.88,-701.88,0.41756,0.41756,-0.038382,-0.038382,70.255,-137.42,0.10781,-0.0017857,0,70.213,1449.666382,70.213,737.85,719.71,1455.9,101.17,0,0,0,0,113.74,0,101.17,113.74,12.576,0,0.046463,0.055,-11.379,70.213,737.85,9.48E-14,0,438.49,198.6,198.6,103.06,14.696,438.49,393.29,98.579,98.579,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0057709,-0.068083,320.1,438.49,383.94,383.94,-103.17,101.14,-2.0301,0.84804,0.84804,-0.29971,0.61,0.75,1.35E+05
0.00059,0.116482556,0.075382,444.77,444.77,70.231,1449.7,701.88,-701.88,0.41677,0.41677,-0.040686,-0.040686,70.272,-145.67,0.10781,-0.0017857,0,70.231,1449.670532,70.231,720.38,737.15,1455.9,99.833,0,0,0,0,115.12,0,99.833,115.12,15.286,0,0.046089,0.055,-11.379,70.231,720.38,9.48E-14,0,438.48,198.6,198.6,103.04,14.696,438.48,393.28,98.571,98.571,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0057709,-0.061533,320.1,438.48,383.94,383.94,-103.16,101.33,-1.8348,0.84356,0.84356,-0.29968,0.61,0.75,1.35E+05
0.000591,0.11648263,0.075232,444.74,444.74,70.248,1449.7,701.88,-701.88,0.41595,0.41595,-0.043026,-0.043026,70.29,-154.05,0.10781,-0.0017857,0,70.248,1449.674927,70.248,737.85,719.71,1455.9,101.16,0,0,0,0,113.74,0,101.16,113.74,12.579,0,0.045712,0.055,-11.379,70.248,737.85,9.48E-14,0,438.47,198.6,198.6,103.02,14.696,438.47,393.28,98.562,98.562,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0057708,-0.055018,320.1,438.47,383.94,383.94,-103.16,101.52,-1.6405,0.83901,0.83901,-0.29965,0.61,0.75,1.35E+05
0.000592,0.116482705,0.075074,444.72,444.72,70.268,1449.7,701.88,-701.88,0.41507,0.41507,-0.045461,-0.045461,70.309,-162.77,0.10781,-0.0017857,0,70.268,1449.678955,70.268,720.38,737.15,1455.9,99.83,0,0,0,0,115.12,0,99.83,115.12,15.289,0,0.04528,0.055,-11.379,70.268,720.38,9.48E-14,0,438.46,198.6,198.6,103.01,14.696,438.46,393.27,98.554,98.554,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0057707,-0.048538,320.1,438.46,383.94,383.94,-103.15,101.71,-1.4473,0.83442,0.83442,-0.29963,0.61,0.75,1.35E+05
0.000593,0.116482779,0.074907,444.69,444.69,70.287,1449.7,701.88,-701.88,0.41415,0.41415,-0.047929,-0.047929,70.328,-171.6,0.10781,-0.0017857,0,70.287,1449.68335,70.287,737.85,719.71,1455.9,101.16,0,0,0,0,113.74,0,101.16,113.74,12.583,0,0.044849,0.055,-11.379,70.287,737.85,9.48E-14,0,438.44,198.6,198.6,102.99,14.696,438.44,393.27,98.545,98.545,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0057707,-0.042095,320.1,438.44,383.95,383.95,-103.15,101.89,-1.2552,0.82975,0.82975,-0.2996,0.61,0.75,1.35E+05
0.000594,0.116482854,0.074731,444.67,444.67,70.308,1449.7,701.89,-701.89,0.41317,0.41317,-0.050491,-0.050491,70.349,-180.78,0.10781,-0.0017857,0,70.308,1449.6875,70.308,720.38,737.15,1455.9,99.827,0,0,0,0,115.12,0,99.827,115.12,15.293,0,0.044373,0.055,-11.379,70.308,720.38,9.48E-14,0,438.43,198.6,198.6,102.97,14.696,438.43,393.26,98.537,98.537,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0057707,-0.035687,320.1,438.43,383.95,383.95,-103.14,102.08,-1.0641,0.82504,0.82504,-0.29957,0.61,0.75,1.35E+05
0.000595,0.116482928,0.074546,444.64,444.64,70.33,1449.7,701.89,-701.89,0.41215,0.41215,-0.05309,-0.05309,70.37,-190.08,0.10781,-0.0017857,0,70.33,1449.691895,70.33,737.85,719.71,1455.9,101.16,0,0,0,0,113.75,0,101.16,113.75,12.587,0,0.043892,0.055,-11.379,70.33,737.85,9.48E-14,0,438.42,198.6,198.6,102.95,14.696,438.42,393.26,98.529,98.529,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0057706,-0.029316,320.09,438.42,383.95,383.95,-103.14,102.26,-0.87414,0.82026,0.82026,-0.29954,0.61,0.75,1.35E+05
0.000596,0.116483003,0.074351,444.62,444.62,70.352,1449.7,701.89,-701.89,0.41107,0.41107,-0.055782,-0.055782,70.393,-199.72,0.10781,-0.0017857,0,70.352,1449.695923,70.352,720.37,737.15,1455.9,99.823,0,0,0,0,115.12,0,99.823,115.12,15.298,0,0.043358,0.055,-11.379,70.352,720.37,9.48E-14,0,438.41,198.6,198.6,102.94,14.696,438.41,393.25,98.52,98.52,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0057706,-0.022983,320.09,438.41,383.96,383.96,-103.13,102.45,-0.68529,0.81542,0.81542,-0.29951,0.61,0.75,1.35E+05
0.000597,0.116483077,0.074146,444.59,444.59,70.376,1449.7,701.89,-701.89,0.40994,0.40994,-0.058506,-0.058506,70.416,-209.47,0.10781,-0.0017857,0,70.376,1449.700317,70.376,737.85,719.71,1455.9,101.15,0,0,0,0,113.75,0,101.15,113.75,12.592,0,0.042824,0.055,-11.379,70.376,737.85,9.48E-14,0,438.39,198.6,198.6,102.92,14.696,438.39,393.25,98.512,98.512,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0057706,-0.016687,320.09,438.39,383.96,383.96,-103.13,102.63,-0.49756,0.81054,0.81054,-0.29949,0.61,0.75,1.35E+05
0.000598,0.116483152,0.073932,444.56,444.56,70.4,1449.7,701.89,-701.89,0.40876,0.40876,-0.061327,-0.061327,70.44,-219.57,0.10781,-0.0017857,0,70.4,1449.704346,70.4,720.37,737.15,1455.9,99.82,0,0,0,0,115.12,0,99.82,115.12,15.302,0,0.04224,0.055,-11.379,70.4,720.37,9.48E-14,0,438.38,198.6,198.6,102.9,14.696,438.38,393.24,98.503,98.503,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0057706,-0.010429,320.09,438.38,383.96,383.96,-103.12,102.81,-0.31097,0.80559,0.80559,-0.29946,0.61,0.75,1.35E+05
0.000599,0.116483226,0.073707,444.54,444.54,70.425,1449.7,701.9,-701.9,0.40752,0.40752,-0.06418,-0.06418,70.465,-229.79,0.10781,-0.0017857,0,70.425,1449.70874,70.425,737.84,719.7,1455.9,101.15,0,0,0,0,113.75,0,101.15,113.75,12.596,0,0.041656,0.055,-11.379,70.425,737.84,9.48E-14,0,438.37,198.6,198.6,102.88,14.696,438.37,393.24,98.495,98.495,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0057706,-0.0042098,320.09,438.37,383.97,383.97,-103.12,102.99,-0.12553,0.80059,0.80059,-0.29943,0.61,0.75,1.35E+05
0.0006,0.116483301,0.073472,444.51,444.51,70.452,1449.7,701.9,-701.9,0.40622,0.40622,-0.067128,-0.067128,70.491,-240.34,0.10781,-0.0017857,0,70.452,1449.712769,70.452,720.37,737.14,1455.9,99.816,0,0,0,0,115.12,0,99.816,115.12,15.307,0,0.041023,0.055,-11.379,70.452,720.37,9.48E-14,0,438.35,198.6,198.6,102.87,14.696,438.35,393.23,98.487,98.487,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.0057706,0.0019705,320.09,438.35,383.97,383.97,-103.11,103.17,0.058756,0.79553,0.79553,-0.2994,0.61,0.75,1.35E+05
